sim_time_s,robot_obstacle_center_distance_m,estimated_clearance_m,encounter_id
36.28,5.239281965462025,4.9342819654620245,
36.3,5.2233098631751105,4.91830986317511,
36.32,5.207337791063298,4.902337791063298,
36.34,5.191365746046692,4.886365746046692,
36.36,5.175393725049135,4.8703937250491345,
36.38,5.159421724998221,4.85442172499822,
36.4,5.143449742825464,4.838449742825463,
36.42,5.127477775466239,4.822477775466238,
36.44,5.111505819859955,4.806505819859955,
36.46,5.095533878282942,4.790533878282941,
36.48,5.079562066236677,4.774562066236676,
36.5,5.063590432951978,4.758590432951977,
36.52,5.047618980125736,4.7426189801257355,
36.54,5.031647709476412,4.726647709476412,
36.56,5.015676622744307,4.710676622744306,
36.58,4.999705721691943,4.694705721691943,
36.6,4.983735008104397,4.678735008104397,
36.62,4.967764483789716,4.662764483789715,
36.64,4.9517941505792,4.6467941505792,
36.66,4.935824010327887,4.630824010327887,
36.68,4.919854064914826,4.614854064914826,
36.7,4.90388431624355,4.5988843162435495,
36.72,4.887914766242442,4.582914766242442,
36.74,4.871945416865131,4.5669454168651304,
36.76,4.855976270090939,4.550976270090938,
36.78,4.840007327925272,4.535007327925271,
36.8,4.824038592400066,4.519038592400065,
36.82,4.808070065574226,4.503070065574225,
36.84,4.79210174953407,4.4871017495340695,
36.86,4.776133646393807,4.471133646393806,
36.88,4.7601657582959565,4.455165758295956,
36.9,4.744198087411881,4.439198087411881,
36.92,4.728230635942219,4.423230635942218,
36.94,4.712263406117437,4.407263406117436,
36.96,4.696296400198273,4.391296400198272,
36.98,4.680329620476315,4.375329620476315,
37.0,4.664363069274461,4.35936306927446,
37.02,4.648396748947511,4.3433967489475105,
37.04,4.632430661882709,4.327430661882708,
37.06,4.616464810500254,4.3114648105002535,
37.08,4.600499197253944,4.295499197253943,
37.1,4.584533824631677,4.2795338246316765,
37.12,4.568568695156144,4.263568695156144,
37.14,4.552603811385331,4.24760381138533,
37.16,4.536639175913231,4.23163917591323,
37.18,4.520674791370417,4.215674791370416,
37.2,4.504710660424719,4.199710660424718,
37.22,4.4887467857818795,4.183746785781879,
37.24,4.472583516993239,4.167583516993238,
37.26,4.456176498808095,4.151176498808095,
37.28,4.439769758345324,4.134769758345324,
37.3,4.423363298695252,4.118363298695251,
37.32,4.406957122995194,4.101957122995193,
37.34,4.3905961530123365,4.085596153012336,
37.36,4.37455344632785,4.069553446327849,
37.38,4.358591762018745,4.053591762018744,
37.4,4.342630360622283,4.037630360622282,
37.42,4.3266692452701205,4.02166924527012,
37.44,4.310708419141725,4.005708419141724,
37.46,4.294747885459182,3.9897478854591815,
37.48,4.278787647495458,3.9737876474954574,
37.5,4.262827708572466,3.957827708572466,
37.52,4.246868072061794,3.941868072061794,
37.54,4.230908741385324,3.925908741385324,
37.56,4.214949720017099,3.909949720017099,
37.58,4.198991011483924,3.8939910114839242,
37.6,4.183032619366324,3.878032619366324,
37.62,4.167074547299567,3.862074547299567,
37.64,4.1511167989744155,3.8461167989744154,
37.66,4.135159378139516,3.830159378139516,
37.68,4.119202288600639,3.814202288600639,
37.7,4.103245534223009,3.798245534223009,
37.72,4.087289118932053,3.7822891189320527,
37.74,4.071333046714543,3.7663330467145433,
37.76,4.055377281608413,3.750377281608413,
37.78,4.039421660757253,3.734421660757253,
37.8,4.0234661789974595,3.7184661789974593,
37.82,4.0075110041005715,3.7025110041005713,
37.84,3.991556188588577,3.6865561885885767,
37.86,3.975601736788301,3.670601736788301,
37.88,3.9596476530962494,3.6546476530962493,
37.9,3.943693941979888,3.638693941979888,
37.92,3.927740607979218,3.622740607979218,
37.94,3.911787655708202,3.6067876557082017,
37.96,3.895835089856218,3.590835089856218,
37.98,3.8798829151897007,3.5748829151897006,
38.0,3.863931136553645,3.5589311365536447,
38.02,3.8479797588732843,3.542979758873284,
38.04,3.8320287871557337,3.5270287871557335,
38.06,3.8160782264916775,3.5110782264916773,
38.08,3.800128082057165,3.495128082057165,
38.1,3.784178359115347,3.479178359115347,
38.12,3.7682290630183837,3.4632290630183835,
38.14,3.7522801992092445,3.4472801992092443,
38.16,3.736331773223722,3.4313317732237216,
38.18,3.7203837906923485,3.4153837906923483,
38.2,3.7044362573424747,3.3994362573424746,
38.22,3.6884891790003467,3.3834891790003465,
38.24,3.6725425615932212,3.367542561593221,
38.26,3.6565964111515963,3.351596411151596,
38.28,3.6406507338114156,3.3356507338114154,
38.3,3.6247055358164615,3.3197055358164613,
38.32,3.6087608235206288,3.3037608235206286,
38.34,3.592816603390434,3.287816603390434,
38.36,3.576872882007506,3.271872882007506,
38.38,3.5609296660711025,3.2559296660711023,
38.4,3.5449869624008237,3.2399869624008235,
38.42,3.529044777939244,3.224044777939244,
38.44,3.513103119754768,3.208103119754768,
38.46,3.497161995044413,3.1921619950444127,
38.48,3.481221411136797,3.176221411136797,
38.5,3.465281375495141,3.1602813754951407,
38.52,3.449341895720343,3.144341895720343,
38.54,3.4334029795542036,3.1284029795542034,
